institution;institution_full;institution_ror;dataset_id;doi;creator_order;given_name;family_name;author_name;orcid;pids;affiliation_source
Institute of Pharmacology;Institute of Pharmacology;https://ror.org/01ss14a40;doi_________::2f11ba99172352434cf9c6eb0c0d19fc;10.11588/data/veeidp/n2w2xz;3;;Stegemann;Stegemann, Alina;;doi:10.11588/data/veeidp/n2w2xz;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::2f11ba99172352434cf9c6eb0c0d19fc;10.11588/data/veeidp/n2w2xz;1;;Oswald;Oswald, Manfred Josef;;doi:10.11588/data/veeidp/n2w2xz;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_________::2f11ba99172352434cf9c6eb0c0d19fc;10.11588/data/veeidp/n2w2xz;5;;Kuner;Kuner, Rohini;;doi:10.11588/data/veeidp/n2w2xz;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::2b867b87b2963fa8ffa586db6e167f50;10.5281/zenodo.6983158;92;;Godoy;Godoy, Roberto;;doi:10.5281/zenodo.6983157, doi:10.5281/zenodo.6983158, handle:1942/40339;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::2b867b87b2963fa8ffa586db6e167f50;10.5281/zenodo.6983158;7;;Prylutskyi;Prylutskyi, Oleh;;doi:10.5281/zenodo.6983157, doi:10.5281/zenodo.6983158, handle:1942/40339;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::2b867b87b2963fa8ffa586db6e167f50;10.5281/zenodo.6983158;106;;Yasanthika;Yasanthika, W. A. Erandi;;doi:10.5281/zenodo.6983157, doi:10.5281/zenodo.6983158, handle:1942/40339;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::2b867b87b2963fa8ffa586db6e167f50;10.5281/zenodo.6983158;3;;Zizka;Zizka, Alexander;;doi:10.5281/zenodo.6983157, doi:10.5281/zenodo.6983158, handle:1942/40339;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::2b867b87b2963fa8ffa586db6e167f50;10.5281/zenodo.6983158;43;;Rähn;Rähn, Elisabeth;;doi:10.5281/zenodo.6983157, doi:10.5281/zenodo.6983158, handle:1942/40339;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::2b867b87b2963fa8ffa586db6e167f50;10.5281/zenodo.6983158;75;;Hansson;Hansson, Linda;;doi:10.5281/zenodo.6983157, doi:10.5281/zenodo.6983158, handle:1942/40339;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::2b867b87b2963fa8ffa586db6e167f50;10.5281/zenodo.6983158;88;;Nilsson;Nilsson, Henrik R.;;doi:10.5281/zenodo.6983157, doi:10.5281/zenodo.6983158, handle:1942/40339;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::2b867b87b2963fa8ffa586db6e167f50;10.5281/zenodo.6983158;95;;Dudov;Dudov, Sergey V.;;doi:10.5281/zenodo.6983157, doi:10.5281/zenodo.6983158, handle:1942/40339;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::b6e8e25bd80faf916b2bd9bc7ad3144d;10.11588/data/veeidp/vxhjba;1;;Oswald;Oswald, Manfred Josef;;doi:10.11588/data/veeidp/vxhjba;openaire
Institute of Pharmacology;Institute of Pharmacology;https://ror.org/01ss14a40;doi_________::b6e8e25bd80faf916b2bd9bc7ad3144d;10.11588/data/veeidp/vxhjba;2;;Beretta;Beretta, Carlo Antonio;;doi:10.11588/data/veeidp/vxhjba;openaire
Institute of Pharmacology;Institute of Pharmacology;https://ror.org/01ss14a40;doi_________::ec0143dee6037d9750df10021c8c7f77;10.11588/data/veeidp/xfakc4;3;;Stegemann;Stegemann, Alina;;doi:10.11588/data/veeidp/xfakc4;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_________::ec0143dee6037d9750df10021c8c7f77;10.11588/data/veeidp/xfakc4;2;;Beretta;Beretta, Carlo Antonio;;doi:10.11588/data/veeidp/xfakc4;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::ec0143dee6037d9750df10021c8c7f77;10.11588/data/veeidp/xfakc4;5;;Kuner;Kuner, Rohini;;doi:10.11588/data/veeidp/xfakc4;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_________::af17c1fb87020bc5b058f522f9d7d52a;10.11588/data/veeidp/dppi4h;3;;Stegemann;Stegemann, Alina;;doi:10.11588/data/veeidp/dppi4h;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::91303e63ddf0b1c0373c19bb89ea9b08;10.5880/gfz.4.1.2022.002;4;;Warsitzka;Warsitzka, Michael;;doi:10.5880/gfz.4.1.2022.002;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::91303e63ddf0b1c0373c19bb89ea9b08;10.5880/gfz.4.1.2022.002;1;;Rosenau;Rosenau, Matthias;;doi:10.5880/gfz.4.1.2022.002;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::bc0d55cd28d822c6793f5f6b5be94424;10.6084/m9.figshare.22688636.v1;18;;Wangsa;Wangsa, Darawalee;;doi:10.6084/m9.figshare.22688636, doi:10.6084/m9.figshare.22688636.v1;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::bc0d55cd28d822c6793f5f6b5be94424;10.6084/m9.figshare.22688636.v1;21;;Difilippantonio;Difilippantonio, Simone;;doi:10.6084/m9.figshare.22688636, doi:10.6084/m9.figshare.22688636.v1;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::bc0d55cd28d822c6793f5f6b5be94424;10.6084/m9.figshare.22688636.v1;9;;Yang;Yang, Youfeng;;doi:10.6084/m9.figshare.22688636, doi:10.6084/m9.figshare.22688636.v1;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::3ad233165ada1df897bc849f718129ce;10.11588/data/veeidp/ae8lpj;5;;Kuner;Kuner, Rohini;;doi:10.11588/data/veeidp/ae8lpj;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::a23f493bfe2cac8776552e4521e458d7;10.7914/2cat-tq59;10;;;Jovan Dedic;;doi:10.7914/2cat-tq59;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::a23f493bfe2cac8776552e4521e458d7;10.7914/2cat-tq59;2;;;Joachim Wassermann;;doi:10.7914/2cat-tq59;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::a23f493bfe2cac8776552e4521e458d7;10.7914/2cat-tq59;1;;;Antje Schlömer;;doi:10.7914/2cat-tq59;openaire
BC;Biology Centre;https://ror.org/05pq4yn02;doi_dedup___::8154d33e3e4fc3c8b39b6d5cca48c7c1;10.5281/zenodo.14058271;4;;Przybyłowicz;Przybyłowicz, Łukasz;;doi:10.5281/zenodo.14058270, doi:10.5281/zenodo.14058271;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::85c0abb807dfb20b8ae052cc7b52650d;10.11588/data/veeidp/b2jeyt;4;;Han;Han, Yechao;;doi:10.11588/data/veeidp/b2jeyt;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::85c0abb807dfb20b8ae052cc7b52650d;10.11588/data/veeidp/b2jeyt;5;;Kuner;Kuner, Rohini;;doi:10.11588/data/veeidp/b2jeyt;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_________::6f6bbd29659c76446d57db78d1cb8a9f;10.11588/data/et9g9x/cpmj0y;2;;Han;Han, Yechao;;doi:10.11588/data/et9g9x/cpmj0y;openaire
University of Ostrava;University of Ostrava;https://ror.org/00pyqav47;doi_dedup___::83f682cfbe92de3dab4dbcb06872d7d7;10.6084/m9.figshare.14222489.v1;2;;Podešvová;Podešvová, Lucie;;doi:10.6084/m9.figshare.14222489, doi:10.6084/m9.figshare.14222489.v1;openaire
University of Ostrava;University of Ostrava;https://ror.org/00pyqav47;doi_dedup___::83f682cfbe92de3dab4dbcb06872d7d7;10.6084/m9.figshare.14222489.v1;4;;Bianchi;Bianchi, Claretta;;doi:10.6084/m9.figshare.14222489, doi:10.6084/m9.figshare.14222489.v1;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_dedup___::83f682cfbe92de3dab4dbcb06872d7d7;10.6084/m9.figshare.14222489.v1;9;;Matveeva;Matveeva, Nadezhda S.;;doi:10.6084/m9.figshare.14222489, doi:10.6084/m9.figshare.14222489.v1;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_________::da6dfa995eeb7efdde7c2e3a872f1178;10.11588/data/veeidp/h1mv7a;4;;Han;Han, Yechao;;doi:10.11588/data/veeidp/h1mv7a;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::df42b73b1ae71ed557abd9b18710734f;10.5281/zenodo.11032286;2;;Hladík;Hladík, Pavel;;doi:10.5281/zenodo.11032285, doi:10.5281/zenodo.11032286;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::df42b73b1ae71ed557abd9b18710734f;10.5281/zenodo.11032286;1;;Petřík;Petřík, Ivan;;doi:10.5281/zenodo.11032285, doi:10.5281/zenodo.11032286;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::922ecbc97a6c76c4e46231daece7c0e7;10.57903/uj/g6sruc;2;;Gołda-Cępa;Gołda-Cępa, Monika;;doi:10.57903/uj/g6sruc;openaire
IOCB;Institute of Organic Chemistry and Biochemistry;https://ror.org/04nfjn472;doi_________::922ecbc97a6c76c4e46231daece7c0e7;10.57903/uj/g6sruc;1;;Chytrosz-Wróbel;Chytrosz-Wróbel, Paulina;;doi:10.57903/uj/g6sruc;openaire
ČVUT;Czech Technical University in Prague;https://ror.org/03kqpb082;doi_________::69cb58e24676eca64cee41dfb3c0e757;10.17632/pvtwhy3fz5;4;;Padevet;Padevet, Pavel;;doi:10.17632/pvtwhy3fz5;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::de0736dd72a2f5eb24c47070918df26f;10.5281/zenodo.15160894;2;;Korn;Korn, Dieter;;doi:10.5281/zenodo.15160893, doi:10.5281/zenodo.15160894;openaire
Institute of Pharmacology;Institute of Pharmacology;https://ror.org/01ss14a40;doi_________::7a5f8f49401650f3879e6627ac8c4010;10.11588/data/veeidp/9kssbt;1;;Oswald;Oswald, Manfred Josef;;doi:10.11588/data/veeidp/9kssbt;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_________::7a5f8f49401650f3879e6627ac8c4010;10.11588/data/veeidp/9kssbt;4;;Han;Han, Yechao;;doi:10.11588/data/veeidp/9kssbt;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;8;;Titarenko;Titarenko, Larissa;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;16;;Swyngedouw;Swyngedouw, Marc;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;159;;Hagenaars;Hagenaars, Jacques A.P.;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;99;;Haraldsson;Haraldsson, Olafur;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;216;;Esmer;Esmer, Yilmaz;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;237;;Saar;Saar, Erki;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;256;;Soboleva;Soboleva, Natalia;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;261;;Bešić;Bešić, Miloš;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;2;;Gedeshi;Gedeshi, Ilir;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;87;;Georgas;Georgas, James;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;193;;Gredelj;Gredelj, Stjepan;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;212;;Pettersson;Pettersson, Thorleif;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;219;;Inglehart;Inglehart, Ronald;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;15;;Swyngedouw;Swyngedouw, Marc;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;59;;Stoetzel;Stoetzel, Jean;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;66;;Jagodzinski;Jagodzinski, Wolfgang;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;86;;Gari;Gari, Aikaterini;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;173;;Konieczna;Konieczna, Joanna;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;183;;Vala;Vala, Jorge;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;238;;Saar;Saar, Erki;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;244;;Pachulia;Pachulia, Merab;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;249;;Komar;Komar, Olivera;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;11;;Dobbelaere;Dobbelaere, Karel;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;32;;Baloban;Baloban, Stjepan;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;40;;Rehak;Rehak, Jan;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;127;;Alisauskiene;Alisauskiene, Rasa;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;209;;Wallman-Lundåsen;Wallman-Lundåsen, Susanne;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;84;;Voas;Voas, David;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;228;;Poghosyan;Poghosyan, Gevorg;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;245;;Bréchon;Bréchon, Pierre;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;77;;Harding;Harding, Stephen;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;121;;Gubert;Gubert, Renzo;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;170;;Listhaug;Listhaug, Ola;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;251;;Reeskens;Reeskens, Tim;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
MU;Masaryk University;https://ror.org/02j46qs45;doi_dedup___::c6b80b5a302c92b9977564b33f4c5d45;10.4232/1.14022;267;;Mieriņa;Mieriņa, Inta;;doi:10.4232/1.13094, doi:10.4232/1.14022;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_________::1fac81c96bb4c0abb90e491797866dda;10.11588/data/veeidp/ongrql;1;;Oswald;Oswald, Manfred Josef;;doi:10.11588/data/veeidp/ongrql;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::1fac81c96bb4c0abb90e491797866dda;10.11588/data/veeidp/ongrql;5;;Kuner;Kuner, Rohini;;doi:10.11588/data/veeidp/ongrql;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::1fac81c96bb4c0abb90e491797866dda;10.11588/data/veeidp/ongrql;4;;Han;Han, Yechao;;doi:10.11588/data/veeidp/ongrql;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_________::103b7f334df4c986a0e03458991c45ac;10.11588/data/veeidp/njdtb1;2;;Beretta;Beretta, Carlo Antonio;;doi:10.11588/data/veeidp/njdtb1;openaire
Institute of Pharmacology;Institute of Pharmacology;https://ror.org/01ss14a40;doi_________::63a0a2f37a8d859bd619fc04c117f403;10.11588/data/veeidp/l47eoa;4;;Han;Han, Yechao;;doi:10.11588/data/veeidp/l47eoa;openaire
UPA;University of Pardubice;https://ror.org/01chzd453;doi_dedup___::542220aa30517f19ce2da18c66dbc8df;10.5281/zenodo.12733691;5;;Rodriguez-Pereira;Rodriguez-Pereira, Jhonatan;;doi:10.5281/zenodo.12733690, doi:10.5281/zenodo.12733691;openaire
CEMNAT;Centre of Materials and Nanotechnologies;https://ror.org/00v570979;doi_dedup___::542220aa30517f19ce2da18c66dbc8df;10.5281/zenodo.12733691;1;;Galve-Lahoz;Galve-Lahoz, Sergio;;doi:10.5281/zenodo.12733690, doi:10.5281/zenodo.12733691;openaire
CEMNAT;Centre of Materials and Nanotechnologies;https://ror.org/00v570979;doi_dedup___::542220aa30517f19ce2da18c66dbc8df;10.5281/zenodo.12733691;5;;Rodriguez-Pereira;Rodriguez-Pereira, Jhonatan;;doi:10.5281/zenodo.12733690, doi:10.5281/zenodo.12733691;openaire
UPA;University of Pardubice;https://ror.org/01chzd453;doi_dedup___::542220aa30517f19ce2da18c66dbc8df;10.5281/zenodo.12733691;6;;Turren-Cruz;Turren-Cruz, Silver-Hamil;;doi:10.5281/zenodo.12733690, doi:10.5281/zenodo.12733691;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::1be95673d7431972bf8c680c9b188456;10.11588/data/veeidp/fe4kgi;1;;Oswald;Oswald, Manfred Josef;;doi:10.11588/data/veeidp/fe4kgi;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::1be95673d7431972bf8c680c9b188456;10.11588/data/veeidp/fe4kgi;4;;Han;Han, Yechao;;doi:10.11588/data/veeidp/fe4kgi;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::1be95673d7431972bf8c680c9b188456;10.11588/data/veeidp/fe4kgi;5;;Kuner;Kuner, Rohini;;doi:10.11588/data/veeidp/fe4kgi;openaire
Institute of Pharmacology;Institute of Pharmacology;https://ror.org/01ss14a40;doi_________::d5eff3a8759132f6aca5707206cadd81;10.11588/data/veeidp/p04rh3;3;;Stegemann;Stegemann, Alina;;doi:10.11588/data/veeidp/p04rh3;openaire
Institute of Pharmacology;Institute of Pharmacology;https://ror.org/01ss14a40;doi_________::d5eff3a8759132f6aca5707206cadd81;10.11588/data/veeidp/p04rh3;4;;Han;Han, Yechao;;doi:10.11588/data/veeidp/p04rh3;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::f2adac081a9007ade296ebd093f1788c;10.5281/zenodo.7375861;1;;Pavla Hrubcová;Pavla Hrubcová, Tomáš Fischer;;doi:10.5281/zenodo.7316318, doi:10.5281/zenodo.7316319, doi:10.5281/zenodo.7375861;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::009ae152d2b1a03c2273ba3c21555993;10.14473/csda/vxfl2f/lc148q;1;;Čermáková;Čermáková, Marie;;doi:10.14473/csda/vxfl2f/lc148q;openaire
VÚM;Výzkumný Ústav Mlékárenský;https://ror.org/02mvzme44;doi_dedup___::575bd962fbf7d20eef701760744f2bb3;10.5281/zenodo.7378838;2;;Asselin-Balençon;Asselin-Balençon, Anne;;doi:10.5281/zenodo.7378837, doi:10.5281/zenodo.7378838;openaire
VÚM;Výzkumný Ústav Mlékárenský;https://ror.org/02mvzme44;doi_dedup___::575bd962fbf7d20eef701760744f2bb3;10.5281/zenodo.7378838;7;;Margni;Margni, Manuele;;doi:10.5281/zenodo.7378837, doi:10.5281/zenodo.7378838;openaire
Charles University;Charles University;https://ror.org/024d6js02;doi_________::300b35a9cfdd9109b2e8c53fc91e8fe0;10.11588/data/veeidp/xhkeni;2;;Beretta;Beretta, Carlo Antonio;;doi:10.11588/data/veeidp/xhkeni;openaire
Institute of Pharmacology;Institute of Pharmacology;https://ror.org/01ss14a40;doi_________::300b35a9cfdd9109b2e8c53fc91e8fe0;10.11588/data/veeidp/xhkeni;5;;Kuner;Kuner, Rohini;;doi:10.11588/data/veeidp/xhkeni;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_________::300b35a9cfdd9109b2e8c53fc91e8fe0;10.11588/data/veeidp/xhkeni;3;;Stegemann;Stegemann, Alina;;doi:10.11588/data/veeidp/xhkeni;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;55;;Plecita-Vlachova;Plecita-Vlachova, Klára;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;114;;Stratford;Stratford, Nina;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;152;;Pedrazzani;Pedrazzani, Andrea;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;163;;Manabe;Manabe, Kazufumi;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;254;;Agapeeva;Agapeeva, Ksenia;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;292;;Méndez Lago;Méndez Lago, Mónica;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;27;;Bacher;Bacher, Johann;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;49;;Cik;Cik, Tomislav;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;50;;Cik;Cik, Tomislav;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;86;;Gonthier;Gonthier, Frédéric;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;138;;Bjarnadóttir;Bjarnadóttir, Sóllilja;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;148;;Yuchtman-Yaar;Yuchtman-Yaar, Eppie;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;154;;Guglielmi;Guglielmi, Simona;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;34;;Carleton University Survey Centre;Carleton University Survey Centre, Canada;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;135;;Sæmundsdóttir;Sæmundsdóttir, Inga R.;;doi:10.4232/1.14332;openaire
AVCR;Czech Academy of Sciences;https://ror.org/053avzc18;doi_dedup___::9bc91120d1d6a1e9f820f286d9502af9;10.4232/1.14332;184;;Morones;Morones, César;;doi:10.4232/1.14332;openaire
